"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPGDP_TOT","GERD as a percentage of GDP","MKD","North Macedonia","2016","2016",0.43585,,
"EXPGDP_TOT","GERD as a percentage of GDP","MKD","North Macedonia","2017","2017",0.35439,,
"EXPGDP_TOT","GERD as a percentage of GDP","MKD","North Macedonia","2018","2018",0.36367,,
"EXPGDP_TOT","GERD as a percentage of GDP","MKD","North Macedonia","2019","2019",0.36783,,
"EXPGDP_TOT","GERD as a percentage of GDP","MKD","North Macedonia","2020","2020",0.37264,,
"EXPGDP_TOT","GERD as a percentage of GDP","MKD","North Macedonia","2021","2021",0.37719,,
"EXPGDP_TOT","GERD as a percentage of GDP","MDG","Madagascar","2016","2016",0.01264,,
"EXPGDP_TOT","GERD as a percentage of GDP","MDG","Madagascar","2017","2017",0.01275,,
"EXPGDP_TOT","GERD as a percentage of GDP","MYS","Malaysia","2015","2015",1.27945,,
"EXPGDP_TOT","GERD as a percentage of GDP","MYS","Malaysia","2016","2016",1.41517,,
"EXPGDP_TOT","GERD as a percentage of GDP","MYS","Malaysia","2018","2018",1.04026,,
"EXPGDP_TOT","GERD as a percentage of GDP","MYS","Malaysia","2020","2020",0.95088,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLI","Mali","2015","2015",0.31462,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLI","Mali","2017","2017",0.29198,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLI","Mali","2019","2019",0.15768,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLI","Mali","2021","2021",0.17385,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLT","Malta","2015","2015",0.71515,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLT","Malta","2016","2016",0.55689,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLT","Malta","2017","2017",0.55212,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLT","Malta","2018","2018",0.57609,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLT","Malta","2019","2019",0.56427,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLT","Malta","2020","2020",0.65441,,
"EXPGDP_TOT","GERD as a percentage of GDP","MLT","Malta","2021","2021",0.66603,,
"EXPGDP_TOT","GERD as a percentage of GDP","MUS","Mauritius","2017","2017",0.35423,,
"EXPGDP_TOT","GERD as a percentage of GDP","MUS","Mauritius","2018","2018",0.33387,,
"EXPGDP_TOT","GERD as a percentage of GDP","MUS","Mauritius","2019","2019",0.35699,,
"EXPGDP_TOT","GERD as a percentage of GDP","MUS","Mauritius","2020","2020",0.40324,,
"EXPGDP_TOT","GERD as a percentage of GDP","MUS","Mauritius","2021","2021",0.36809,,
"EXPGDP_TOT","GERD as a percentage of GDP","MDA","Republic of Moldova","2015","2015",0.30735,,
"EXPGDP_TOT","GERD as a percentage of GDP","MDA","Republic of Moldova","2016","2016",0.28004,,
"EXPGDP_TOT","GERD as a percentage of GDP","MDA","Republic of Moldova","2017","2017",0.25789,,
"EXPGDP_TOT","GERD as a percentage of GDP","MDA","Republic of Moldova","2018","2018",0.25626,,
"EXPGDP_TOT","GERD as a percentage of GDP","MDA","Republic of Moldova","2019","2019",0.24145,,
"EXPGDP_TOT","GERD as a percentage of GDP","MDA","Republic of Moldova","2020","2020",0.23511,,
"EXPGDP_TOT","GERD as a percentage of GDP","MDA","Republic of Moldova","2021","2021",0.23154,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNG","Mongolia","2015","2015",0.1564,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNG","Mongolia","2016","2016",0.18345,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNG","Mongolia","2017","2017",0.1342,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNG","Mongolia","2018","2018",0.10161,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNG","Mongolia","2019","2019",0.0927,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNG","Mongolia","2020","2020",0.13301,,
"EXPGDP_TOT","GERD as a percentage of GDP","MOZ","Mozambique","2015","2015",0.31312,,
"EXPGDP_TOT","GERD as a percentage of GDP","MMR","Myanmar","2017","2017",0.03484,,
"EXPGDP_TOT","GERD as a percentage of GDP","MMR","Myanmar","2018","2018",0.06354,,
"EXPGDP_TOT","GERD as a percentage of GDP","MMR","Myanmar","2019","2019",0.08926,,
"EXPGDP_TOT","GERD as a percentage of GDP","MMR","Myanmar","2020","2020",0.14897,,
"EXPGDP_TOT","GERD as a percentage of GDP","MMR","Myanmar","2021","2021",0.14506,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAK","Pakistan","2015","2015",0.24605,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAK","Pakistan","2017","2017",0.21214,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAK","Pakistan","2019","2019",0.17475,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAK","Pakistan","2021","2021",0.16443,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAN","Panama","2015","2015",0.12033,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAN","Panama","2016","2016",0.14494,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAN","Panama","2017","2017",0.14718,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAN","Panama","2018","2018",0.1172,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAN","Panama","2019","2019",0.11904,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAN","Panama","2020","2020",0.21033,,
"EXPGDP_TOT","GERD as a percentage of GDP","PAN","Panama","2021","2021",0.15601,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRY","Paraguay","2015","2015",0.09674,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRY","Paraguay","2016","2016",0.11676,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRY","Paraguay","2017","2017",0.14888,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRY","Paraguay","2018","2018",0.14684,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRY","Paraguay","2019","2019",0.13751,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRY","Paraguay","2020","2020",0.15697,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2015","2015",0.11702,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2016","2016",0.12008,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2017","2017",0.12085,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2018","2018",0.12683,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2019","2019",0.15696,,
"EXPGDP_TOT","GERD as a percentage of GDP","PER","Peru","2020","2020",0.17172,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2015","2015",0.15683,,
"EXPGDP_TOT","GERD as a percentage of GDP","PHL","Philippines","2018","2018",0.32222,,
"EXPGDP_TOT","GERD as a percentage of GDP","PRI","Puerto Rico","2015","2015",0.42883,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2015","2015",0.48796,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2016","2016",0.48864,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2017","2017",0.50693,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2018","2018",0.49729,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2019","2019",0.47616,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2020","2020",0.46538,,
"EXPGDP_TOT","GERD as a percentage of GDP","ROU","Romania","2021","2021",0.47302,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2015","2015",1.10085,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2016","2016",1.10238,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2017","2017",1.10967,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2018","2018",0.99002,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2019","2019",1.03531,,
"EXPGDP_TOT","GERD as a percentage of GDP","RUS","Russian Federation","2020","2020",1.09099,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2020","2020",0.49802,,
"EXPGDP_TOT","GERD as a percentage of GDP","SAU","Saudi Arabia","2021","2021",0.4455,,
"EXPGDP_TOT","GERD as a percentage of GDP","SYC","Seychelles","2016","2016",0.21685,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2015","2015",2.17445,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2016","2016",2.07291,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2017","2017",1.89905,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2018","2018",1.80958,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2019","2019",1.88506,,
"EXPGDP_TOT","GERD as a percentage of GDP","SGP","Singapore","2020","2020",2.16305,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2015","2015",2.19565,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2016","2016",2.00764,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2017","2017",1.8653,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2018","2018",1.94594,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2019","2019",2.04128,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2020","2020",2.14266,,
"EXPGDP_TOT","GERD as a percentage of GDP","SVN","Slovenia","2021","2021",2.13088,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2015","2015",0.73147,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2016","2016",0.74992,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2017","2017",0.76257,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2018","2018",0.68773,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2019","2019",0.6143,,
"EXPGDP_TOT","GERD as a percentage of GDP","ZAF","South Africa","2020","2020",0.6036,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2015","2015",0.10291,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2016","2016",0.12034,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2017","2017",0.11818,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2018","2018",0.11949,,
"EXPGDP_TOT","GERD as a percentage of GDP","LKA","Sri Lanka","2020","2020",0.11597,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2015","2015",0.1034,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2016","2016",0.10622,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2017","2017",0.10957,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2018","2018",0.09401,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2019","2019",0.09367,,
"EXPGDP_TOT","GERD as a percentage of GDP","TJK","Tajikistan","2020","2020",0.08969,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2015","2015",0.61609,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2016","2016",0.77829,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2017","2017",1.00166,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2018","2018",1.11374,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2019","2019",1.14317,,
"EXPGDP_TOT","GERD as a percentage of GDP","THA","Thailand","2020","2020",1.32819,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2015","2015",0.08048,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2016","2016",0.08709,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2017","2017",0.08606,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2018","2018",0.08222,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2019","2019",0.05941,,
"EXPGDP_TOT","GERD as a percentage of GDP","TTO","Trinidad and Tobago","2020","2020",0.06434,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2015","2015",0.59413,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2016","2016",0.56539,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2017","2017",0.69954,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2018","2018",0.71645,,
"EXPGDP_TOT","GERD as a percentage of GDP","TUN","Tunisia","2019","2019",0.74658,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2015","2015",0.61477,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2016","2016",0.48339,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2017","2017",0.44879,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2018","2018",0.47113,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2019","2019",0.43384,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2020","2020",0.40318,,
"EXPGDP_TOT","GERD as a percentage of GDP","UKR","Ukraine","2021","2021",0.29475,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2015","2015",0.35109,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2016","2016",0.37391,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2017","2017",0.44052,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2018","2018",0.50594,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2019","2019",0.42667,,
"EXPGDP_TOT","GERD as a percentage of GDP","URY","Uruguay","2020","2020",0.44662,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2015","2015",0.13649,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2016","2016",0.23492,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2017","2017",0.1719,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2018","2018",0.20079,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2019","2019",0.24666,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2020","2020",0.4512,,
"EXPGDP_TOT","GERD as a percentage of GDP","MAC","China, Macao Special Administrative Region","2021","2021",0.38366,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2015","2015",0.8109,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2016","2016",0.83822,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2017","2017",0.87238,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2018","2018",0.91891,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2019","2019",0.88667,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2020","2020",0.90558,,
"EXPGDP_TOT","GERD as a percentage of GDP","SRB","Serbia","2021","2021",0.99409,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2015","2015",0.374,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2016","2016",0.32454,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2017","2017",0.34898,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2018","2018",0.50374,,
"EXPGDP_TOT","GERD as a percentage of GDP","MNE","Montenegro","2019","2019",0.36328,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DZA","Algeria","2017","2017",832.42282,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2015","2015",353.12317,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2016","2016",406.14245,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2017","2017",470.16902,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2018","2018",458.03728,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2019","2019",449.22435,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2020","2020",443.8526,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BIH","Bosnia and Herzegovina","2021","2021",442.83083,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KHM","Cambodia","2015","2015",30.77437,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2015","2015",459.82988,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2016","2016",500.26783,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2017","2017",499.76146,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2018","2018",529.07151,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2019","2019",512.46593,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHL","Chile","2020","2020",518.66667,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2015","2015",1164.94031,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2016","2016",1210.74113,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2017","2017",1237.74195,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2018","2018",1319.35596,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2019","2019",1485.81754,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2020","2020",1601.92217,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CHN","China","2021","2021",1687.05679,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GHA","Ghana","2015","2015",86.97999,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2016","2016",179.60322,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2017","2017",216.37348,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2018","2018",217.51867,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2019","2019",391.34138,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IDN","Indonesia","2020","2020",399.60761,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2015","2015",800.89027,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2017","2017",1417.97595,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRN","Iran (Islamic Republic of)","2019","2019",1597.33931,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2015","2015",62.82107,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2016","2016",61.98544,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2017","2017",101.61423,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2018","2018",106.5256,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2019","2019",117.28555,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2020","2020",135.29593,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRQ","Iraq","2021","2021",162.45588,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MLI","Mali","2015","2015",30.16921,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MLI","Mali","2017","2017",32.0137,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MLI","Mali","2019","2019",56.61281,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MLI","Mali","2021","2021",29.31642,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MAR","Morocco","2016","2016",1080.70684,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","PRI","Puerto Rico","2015","2015",333.80353,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SEN","Senegal","2015","2015",580.95491,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2015","2015",104.08262,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2016","2016",105.03859,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2017","2017",104.71218,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2018","2018",104.06004,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LKA","Sri Lanka","2020","2020",104.55117,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2015","2015",35.85397,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2016","2016",31.93673,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2017","2017",38.46865,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2018","2018",47.6891,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2019","2019",46.49953,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2020","2020",45.29121,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TGO","Togo","2021","2021",44.86637,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","VNM","Viet Nam","2015","2015",685.66343,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","VNM","Viet Nam","2017","2017",715.4071,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","VNM","Viet Nam","2019","2019",765.51782,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","VNM","Viet Nam","2021","2021",779.30847,,
"EXPGDP_TOT","GERD as a percentage of GDP","DZA","Algeria","2017","2017",0.53432,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2015","2015",0.21603,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2016","2016",0.21337,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2017","2017",0.1978,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2018","2018",0.19199,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2019","2019",0.19001,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2020","2020",0.20325,,
"EXPGDP_TOT","GERD as a percentage of GDP","BIH","Bosnia and Herzegovina","2021","2021",0.19054,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2015","2015",0.38296,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2016","2016",0.37103,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2017","2017",0.35679,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2018","2018",0.36916,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2019","2019",0.34205,,
"EXPGDP_TOT","GERD as a percentage of GDP","CHL","Chile","2020","2020",0.33496,,
"EXPGDP_TOT","GERD as a percentage of GDP","COD","Democratic Republic of the Congo","2015","2015",0.40638,,
"EXPGDP_TOT","GERD as a percentage of GDP","ETH","Ethiopia","2017","2017",0.27437,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2016","2016",0.24535,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2017","2017",0.23805,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2018","2018",0.22632,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2019","2019",0.27129,,
"EXPGDP_TOT","GERD as a percentage of GDP","IDN","Indonesia","2020","2020",0.28068,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2015","2015",0.11903,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2016","2016",0.11121,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2017","2017",0.10707,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2018","2018",0.10107,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2019","2019",0.09016,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2020","2020",0.08881,,
"EXPGDP_TOT","GERD as a percentage of GDP","KGZ","Kyrgyzstan","2021","2021",0.07515,,
"EXPGDP_TOT","GERD as a percentage of GDP","NIC","Nicaragua","2015","2015",0.10742,,
"EXPGDP_TOT","GERD as a percentage of GDP","SEN","Senegal","2015","2015",0.5772,,
"EXPGDP_TOT","GERD as a percentage of GDP","VNM","Viet Nam","2015","2015",0.35629,,
"EXPGDP_TOT","GERD as a percentage of GDP","VNM","Viet Nam","2017","2017",0.41895,,
"EXPGDP_TOT","GERD as a percentage of GDP","VNM","Viet Nam","2019","2019",0.41652,,
"EXPGDP_TOT","GERD as a percentage of GDP","VNM","Viet Nam","2021","2021",0.42533,,
"EXPGDP_TOT","GERD as a percentage of GDP","BDI","Burundi","2018","2018",0.21312,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2015","2015",770.84599,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2016","2016",688.84224,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2017","2017",661.72592,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2018","2018",662.98622,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2019","2019",633.65202,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2020","2020",686.17575,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KAZ","Kazakhstan","2021","2021",626.47176,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GMB","Gambia","2018","2018",49.97694,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRQ","Iraq","2015","2015",0.04017,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRQ","Iraq","2016","2016",0.03737,,
